chr,loc,snpid
Chr5,3154033,Chr5_3154033
Chr5,31565875,Chr5_31565875
Chr5,31565882,Chr5_31565882
Chr5,31565930,Chr5_31565930
Chr5,31566048,Chr5_31566048
Chr5,3159114,Chr5_3159114
Chr5,3161783,Chr5_3161783
Chr5,3161831,Chr5_3161831
Chr5,3161920,Chr5_3161920
Chr5,3162594,Chr5_3162594
Chr5,3166052,Chr5_3166052
Chr5,3166080,Chr5_3166080
Chr5,3166114,Chr5_3166114
Chr5,3166136,Chr5_3166136
Chr5,3166158,Chr5_3166158
Chr5,31710852,Chr5_31710852
Chr5,31715542,Chr5_31715542
Chr5,31720335,Chr5_31720335
Chr5,31720486,Chr5_31720486
Chr5,31720769,Chr5_31720769
Chr5,31725370,Chr5_31725370
Chr5,31741429,Chr5_31741429
Chr5,31741573,Chr5_31741573
Chr5,31741593,Chr5_31741593
Chr5,31741626,Chr5_31741626
Chr5,31742334,Chr5_31742334
Chr5,31742379,Chr5_31742379
Chr5,31742496,Chr5_31742496
Chr5,31742539,Chr5_31742539
Chr5,31742540,Chr5_31742540
Chr5,31742719,Chr5_31742719
Chr5,31745328,Chr5_31745328
Chr5,31745470,Chr5_31745470
Chr5,31746721,Chr5_31746721
Chr5,3198453,Chr5_3198453
Chr5,3198563,Chr5_3198563
Chr5,3198698,Chr5_3198698
Chr5,3198753,Chr5_3198753
Chr5,3200291,Chr5_3200291
Chr5,3200891,Chr5_3200891
Chr5,3201542,Chr5_3201542
Chr5,3203482,Chr5_3203482
Chr5,31923058,Chr5_31923058
Chr5,31923120,Chr5_31923120
Chr5,31923394,Chr5_31923394
Chr5,31925137,Chr5_31925137
Chr5,31927195,Chr5_31927195
Chr5,31927787,Chr5_31927787
Chr5,31928032,Chr5_31928032
Chr5,3206299,Chr5_3206299
Chr5,3208333,Chr5_3208333
Chr5,31979597,Chr5_31979597
Chr5,31979696,Chr5_31979696
Chr5,31979711,Chr5_31979711
Chr5,31981148,Chr5_31981148
Chr5,31982968,Chr5_31982968
Chr5,31983000,Chr5_31983000
Chr5,31984022,Chr5_31984022
Chr5,32001105,Chr5_32001105
Chr5,32001230,Chr5_32001230
Chr5,32001326,Chr5_32001326
Chr5,3212935,Chr5_3212935
Chr5,32004023,Chr5_32004023
Chr5,32004136,Chr5_32004136
Chr5,3213775,Chr5_3213775
Chr5,3213852,Chr5_3213852
Chr5,3213877,Chr5_3213877
Chr5,32109604,Chr5_32109604
Chr5,32109740,Chr5_32109740
Chr5,32109824,Chr5_32109824
Chr5,32111218,Chr5_32111218
Chr5,32111260,Chr5_32111260
Chr5,32111266,Chr5_32111266
Chr5,32111460,Chr5_32111460
Chr5,32111903,Chr5_32111903
Chr5,32113312,Chr5_32113312
Chr5,32113457,Chr5_32113457
Chr5,32208299,Chr5_32208299
Chr5,32212023,Chr5_32212023
Chr5,32212175,Chr5_32212175
Chr5,32299873,Chr5_32299873
Chr5,32300018,Chr5_32300018
Chr5,32305981,Chr5_32305981
Chr5,32365396,Chr5_32365396
Chr5,3227922,Chr5_3227922
Chr5,32482294,Chr5_32482294
Chr5,32482301,Chr5_32482301
Chr5,32482331,Chr5_32482331
Chr5,32482366,Chr5_32482366
Chr5,32482466,Chr5_32482466
Chr5,32482952,Chr5_32482952
Chr5,32483015,Chr5_32483015
Chr5,3230918,Chr5_3230918
Chr5,3230999,Chr5_3230999
Chr5,3231103,Chr5_3231103
Chr5,3231135,Chr5_3231135
Chr5,3231490,Chr5_3231490
Chr5,3231536,Chr5_3231536
Chr5,3232087,Chr5_3232087
Chr5,3232127,Chr5_3232127
Chr5,3232268,Chr5_3232268
Chr5,3232337,Chr5_3232337
Chr5,3232385,Chr5_3232385
Chr5,3232432,Chr5_3232432
Chr5,3232671,Chr5_3232671
Chr5,32536328,Chr5_32536328
Chr5,32536339,Chr5_32536339
Chr5,32536428,Chr5_32536428
Chr5,32579453,Chr5_32579453
Chr5,32579873,Chr5_32579873
Chr5,32771117,Chr5_32771117
Chr5,32771183,Chr5_32771183
Chr5,32771248,Chr5_32771248
Chr5,32771310,Chr5_32771310
Chr5,32772142,Chr5_32772142
Chr5,32772381,Chr5_32772381
Chr5,32772653,Chr5_32772653
Chr5,32778567,Chr5_32778567
Chr5,32778950,Chr5_32778950
Chr5,32779455,Chr5_32779455
Chr5,32779754,Chr5_32779754
Chr5,32811485,Chr5_32811485
Chr5,32949327,Chr5_32949327
Chr5,32951537,Chr5_32951537
Chr5,32951676,Chr5_32951676
Chr5,33004925,Chr5_33004925
Chr5,33005714,Chr5_33005714
Chr5,33005792,Chr5_33005792
Chr5,33005846,Chr5_33005846
Chr5,33005975,Chr5_33005975
Chr5,33005990,Chr5_33005990
Chr5,33006194,Chr5_33006194
Chr5,33105842,Chr5_33105842
Chr5,3281490,Chr5_3281490
Chr5,3281597,Chr5_3281597
Chr5,33167727,Chr5_33167727
Chr5,33168067,Chr5_33168067
Chr5,33178868,Chr5_33178868
Chr5,33178989,Chr5_33178989
Chr5,33179246,Chr5_33179246
Chr5,33203204,Chr5_33203204
Chr5,33203534,Chr5_33203534
Chr5,33204040,Chr5_33204040
Chr5,33204120,Chr5_33204120
Chr5,33204188,Chr5_33204188
Chr5,3290152,Chr5_3290152
Chr5,3290191,Chr5_3290191
Chr5,3292627,Chr5_3292627
Chr5,33239673,Chr5_33239673
Chr5,33239748,Chr5_33239748
Chr5,33239844,Chr5_33239844
Chr5,33239883,Chr5_33239883
Chr5,33240360,Chr5_33240360
Chr5,33240395,Chr5_33240395
Chr5,33240652,Chr5_33240652
Chr5,33241078,Chr5_33241078
Chr5,33241177,Chr5_33241177
Chr5,33242333,Chr5_33242333
Chr5,33242441,Chr5_33242441
Chr5,33243854,Chr5_33243854
Chr5,33243962,Chr5_33243962
Chr5,33244162,Chr5_33244162
Chr5,33244176,Chr5_33244176
Chr5,33244200,Chr5_33244200
Chr5,33394053,Chr5_33394053
Chr5,33394125,Chr5_33394125
Chr5,33394517,Chr5_33394517
Chr5,33395177,Chr5_33395177
Chr5,33395313,Chr5_33395313
Chr5,33395317,Chr5_33395317
Chr5,33395445,Chr5_33395445
Chr5,33413468,Chr5_33413468
Chr5,33413588,Chr5_33413588
Chr5,33413730,Chr5_33413730
Chr5,33413884,Chr5_33413884
Chr5,33413973,Chr5_33413973
Chr5,33414662,Chr5_33414662
Chr5,33512233,Chr5_33512233
Chr5,33512304,Chr5_33512304
Chr5,33512359,Chr5_33512359
Chr5,33512550,Chr5_33512550
Chr5,33512622,Chr5_33512622
Chr5,33512654,Chr5_33512654
Chr5,33512658,Chr5_33512658
Chr5,33512709,Chr5_33512709
Chr5,33515450,Chr5_33515450
Chr5,33580301,Chr5_33580301
Chr5,33580659,Chr5_33580659
Chr5,33592727,Chr5_33592727
Chr5,33592728,Chr5_33592728
Chr5,33615678,Chr5_33615678
Chr5,33615713,Chr5_33615713
Chr5,33615767,Chr5_33615767
Chr5,33615874,Chr5_33615874
Chr5,33616026,Chr5_33616026
Chr5,33834943,Chr5_33834943
Chr5,33835909,Chr5_33835909
Chr5,33839706,Chr5_33839706
Chr5,33842214,Chr5_33842214
Chr5,33952278,Chr5_33952278
Chr5,34047012,Chr5_34047012
Chr5,34047032,Chr5_34047032
Chr5,34047161,Chr5_34047161
Chr5,34047296,Chr5_34047296
Chr5,34047349,Chr5_34047349
Chr5,34047355,Chr5_34047355
Chr5,34047615,Chr5_34047615
Chr5,34047821,Chr5_34047821
Chr5,34048418,Chr5_34048418
Chr5,34118894,Chr5_34118894
Chr5,34118842,Chr5_34118842
Chr5,34118693,Chr5_34118693
Chr5,34118627,Chr5_34118627
Chr5,34118464,Chr5_34118464
Chr5,34118454,Chr5_34118454
Chr5,34118152,Chr5_34118152
Chr5,34117725,Chr5_34117725
Chr5,34117651,Chr5_34117651
Chr5,34117382,Chr5_34117382
Chr5,34117362,Chr5_34117362
Chr5,34117130,Chr5_34117130
Chr5,34116859,Chr5_34116859
Chr5,34116736,Chr5_34116736
Chr5,34116697,Chr5_34116697
Chr5,34116536,Chr5_34116536
Chr5,34227351,Chr5_34227351
Chr5,34227474,Chr5_34227474
Chr5,34227509,Chr5_34227509
Chr5,34227562,Chr5_34227562
Chr5,34227906,Chr5_34227906
Chr5,34227947,Chr5_34227947
Chr5,34228103,Chr5_34228103
Chr5,34228154,Chr5_34228154
Chr5,34228161,Chr5_34228161
Chr5,34228248,Chr5_34228248
Chr5,34229644,Chr5_34229644
Chr5,34229671,Chr5_34229671
Chr5,34229676,Chr5_34229676
Chr5,34229687,Chr5_34229687
Chr5,34229899,Chr5_34229899
Chr5,34230147,Chr5_34230147
Chr5,34230195,Chr5_34230195
Chr5,34235307,Chr5_34235307
Chr5,34235309,Chr5_34235309
Chr5,34235739,Chr5_34235739
Chr5,34240006,Chr5_34240006
Chr5,34244138,Chr5_34244138
Chr5,34244167,Chr5_34244167
Chr5,34244171,Chr5_34244171
Chr5,34244279,Chr5_34244279
Chr5,34244838,Chr5_34244838
Chr5,34252192,Chr5_34252192
Chr5,34252219,Chr5_34252219
Chr5,34252505,Chr5_34252505
Chr5,34252532,Chr5_34252532
Chr5,34252863,Chr5_34252863
Chr5,34252890,Chr5_34252890
Chr5,34257555,Chr5_34257555
Chr5,34257982,Chr5_34257982
Chr5,34319417,Chr5_34319417
Chr5,34319739,Chr5_34319739
Chr5,34320107,Chr5_34320107
Chr5,34320160,Chr5_34320160
Chr5,34320271,Chr5_34320271
Chr5,34364337,Chr5_34364337
Chr5,34364563,Chr5_34364563
Chr5,3410864,Chr5_3410864
Chr5,34480967,Chr5_34480967
Chr5,34481250,Chr5_34481250
Chr5,34481760,Chr5_34481760
Chr5,34481773,Chr5_34481773
Chr5,34482203,Chr5_34482203
Chr5,34482224,Chr5_34482224
Chr5,34482808,Chr5_34482808
Chr5,34483031,Chr5_34483031
Chr5,34483045,Chr5_34483045
Chr5,34483087,Chr5_34483087
Chr5,34483671,Chr5_34483671
Chr5,34484233,Chr5_34484233
Chr5,34486005,Chr5_34486005
Chr5,34486206,Chr5_34486206
Chr5,34486303,Chr5_34486303
Chr5,34487909,Chr5_34487909
Chr5,34488030,Chr5_34488030
Chr5,34488168,Chr5_34488168
Chr5,34488218,Chr5_34488218
Chr5,34488632,Chr5_34488632
Chr5,3412417,Chr5_3412417
Chr5,3412447,Chr5_3412447
Chr5,34491693,Chr5_34491693
Chr5,34491980,Chr5_34491980
Chr5,34494965,Chr5_34494965
Chr5,3417927,Chr5_3417927
Chr5,3418319,Chr5_3418319
Chr5,3418370,Chr5_3418370
Chr5,3418611,Chr5_3418611
Chr5,3418652,Chr5_3418652
Chr5,3418797,Chr5_3418797
Chr5,3418800,Chr5_3418800
Chr5,3418827,Chr5_3418827
Chr5,3419257,Chr5_3419257
Chr5,3419298,Chr5_3419298
Chr5,3419679,Chr5_3419679
Chr5,3419716,Chr5_3419716
Chr5,3422491,Chr5_3422491
Chr5,3422917,Chr5_3422917
Chr5,3422991,Chr5_3422991
Chr5,3423227,Chr5_3423227
Chr5,34604143,Chr5_34604143
Chr5,3426157,Chr5_3426157
Chr5,3426176,Chr5_3426176
Chr5,3426542,Chr5_3426542
Chr5,3427102,Chr5_3427102
Chr5,3427187,Chr5_3427187
Chr5,3427191,Chr5_3427191
Chr5,3427215,Chr5_3427215
Chr5,3427416,Chr5_3427416
Chr5,3430674,Chr5_3430674
Chr5,3432262,Chr5_3432262
Chr5,3432364,Chr5_3432364
Chr5,34653446,Chr5_34653446
Chr5,34655011,Chr5_34655011
Chr5,3433921,Chr5_3433921
Chr5,3434001,Chr5_3434001
Chr5,3434358,Chr5_3434358
Chr5,3435308,Chr5_3435308
Chr5,34844480,Chr5_34844480
Chr5,34952395,Chr5_34952395
Chr5,34955357,Chr5_34955357
Chr5,34955891,Chr5_34955891
Chr5,34955951,Chr5_34955951
Chr5,34956071,Chr5_34956071
Chr5,34988511,Chr5_34988511
Chr5,34989115,Chr5_34989115
Chr5,35060981,Chr5_35060981
Chr5,35061114,Chr5_35061114
Chr5,35061345,Chr5_35061345
Chr5,35067741,Chr5_35067741
Chr5,35067742,Chr5_35067742
Chr5,35067858,Chr5_35067858
Chr5,35067959,Chr5_35067959
Chr5,35068006,Chr5_35068006
Chr5,35068362,Chr5_35068362
Chr5,35069167,Chr5_35069167
Chr5,35069169,Chr5_35069169
Chr5,35069199,Chr5_35069199
Chr5,35069525,Chr5_35069525
Chr5,35069697,Chr5_35069697
Chr5,35070074,Chr5_35070074
Chr5,35070206,Chr5_35070206
Chr5,35070304,Chr5_35070304
Chr5,35070573,Chr5_35070573
Chr5,35070784,Chr5_35070784
Chr5,35070978,Chr5_35070978
Chr5,3457123,Chr5_3457123
Chr5,3457475,Chr5_3457475
Chr5,3457540,Chr5_3457540
Chr5,3457881,Chr5_3457881
Chr5,3460663,Chr5_3460663
Chr5,3460696,Chr5_3460696
Chr5,3460714,Chr5_3460714
Chr5,35149092,Chr5_35149092
Chr5,35149210,Chr5_35149210
Chr5,35149236,Chr5_35149236
Chr5,35149257,Chr5_35149257
Chr5,35149438,Chr5_35149438
Chr5,35149490,Chr5_35149490
Chr5,3460786,Chr5_3460786
Chr5,35149798,Chr5_35149798
Chr5,35150505,Chr5_35150505
Chr5,35150535,Chr5_35150535
Chr5,35150548,Chr5_35150548
Chr5,35150802,Chr5_35150802
Chr5,35150805,Chr5_35150805
Chr5,3461036,Chr5_3461036
Chr5,3464222,Chr5_3464222
Chr5,3464242,Chr5_3464242
Chr5,3467983,Chr5_3467983
Chr5,3468262,Chr5_3468262
Chr5,3468298,Chr5_3468298
Chr5,35230403,Chr5_35230403
Chr5,3468783,Chr5_3468783
Chr5,3468933,Chr5_3468933
Chr5,3469036,Chr5_3469036
Chr5,3470554,Chr5_3470554
Chr5,3470668,Chr5_3470668
Chr5,3470697,Chr5_3470697
Chr5,3470721,Chr5_3470721
Chr5,3470731,Chr5_3470731
Chr5,3470793,Chr5_3470793
Chr5,3470889,Chr5_3470889
Chr5,3470905,Chr5_3470905
Chr5,3471809,Chr5_3471809
Chr5,3475756,Chr5_3475756
Chr5,3486466,Chr5_3486466
Chr5,3492462,Chr5_3492462
Chr5,3492470,Chr5_3492470
Chr5,3492531,Chr5_3492531
Chr5,3492988,Chr5_3492988
Chr5,3493125,Chr5_3493125
Chr5,3493416,Chr5_3493416
Chr5,3493504,Chr5_3493504
Chr5,3493561,Chr5_3493561
Chr5,3493582,Chr5_3493582
Chr5,3493616,Chr5_3493616
Chr5,35490944,Chr5_35490944
Chr5,3494871,Chr5_3494871
Chr5,3494873,Chr5_3494873
Chr5,35492857,Chr5_35492857
Chr5,3494980,Chr5_3494980
Chr5,3495913,Chr5_3495913
Chr5,3496052,Chr5_3496052
Chr5,3496187,Chr5_3496187
Chr5,3496301,Chr5_3496301
Chr5,3496352,Chr5_3496352
Chr5,3496385,Chr5_3496385
Chr5,3496509,Chr5_3496509
Chr5,3496535,Chr5_3496535
Chr5,35633718,Chr5_35633718
Chr5,35767749,Chr5_35767749
Chr5,35768150,Chr5_35768150
Chr5,35768354,Chr5_35768354
Chr5,35768477,Chr5_35768477
Chr5,35771308,Chr5_35771308
Chr5,35788183,Chr5_35788183
Chr5,35788240,Chr5_35788240
Chr5,35788273,Chr5_35788273
Chr5,35981527,Chr5_35981527
Chr5,35993496,Chr5_35993496
Chr5,35997528,Chr5_35997528
Chr5,3586952,Chr5_3586952
Chr5,3587116,Chr5_3587116
Chr5,3587283,Chr5_3587283
Chr5,3587752,Chr5_3587752
Chr5,36175328,Chr5_36175328
Chr5,36179587,Chr5_36179587
Chr5,36179873,Chr5_36179873
Chr5,36180002,Chr5_36180002
Chr5,36180146,Chr5_36180146
Chr5,36180161,Chr5_36180161
Chr5,36180624,Chr5_36180624
Chr5,36180843,Chr5_36180843
Chr5,36213907,Chr5_36213907
Chr5,36213954,Chr5_36213954
Chr5,36213966,Chr5_36213966
Chr5,36213969,Chr5_36213969
Chr5,36214129,Chr5_36214129
Chr5,36214198,Chr5_36214198
Chr5,36214362,Chr5_36214362
Chr5,36223311,Chr5_36223311
Chr5,36223506,Chr5_36223506
Chr5,36223533,Chr5_36223533
Chr5,36224263,Chr5_36224263
Chr5,36224405,Chr5_36224405
Chr5,36224408,Chr5_36224408
Chr5,36224489,Chr5_36224489
Chr5,36224695,Chr5_36224695
Chr5,389388,Chr5_389388
Chr5,36523541,Chr5_36523541
Chr5,36523927,Chr5_36523927
Chr5,36523943,Chr5_36523943
Chr5,36528903,Chr5_36528903
Chr5,36529008,Chr5_36529008
Chr5,36529214,Chr5_36529214
Chr5,36529215,Chr5_36529215
Chr5,36530414,Chr5_36530414
Chr5,36530479,Chr5_36530479
Chr5,36530561,Chr5_36530561
Chr5,36530582,Chr5_36530582
Chr5,36530767,Chr5_36530767
Chr5,36530821,Chr5_36530821
Chr5,3603833,Chr5_3603833
Chr5,3603895,Chr5_3603895
Chr5,3604019,Chr5_3604019
Chr5,3604040,Chr5_3604040
Chr5,3604105,Chr5_3604105
Chr5,3607610,Chr5_3607610
Chr5,3607659,Chr5_3607659
Chr5,3607860,Chr5_3607860
Chr5,3607887,Chr5_3607887
Chr5,3607959,Chr5_3607959
Chr5,3608582,Chr5_3608582
Chr5,3609628,Chr5_3609628
Chr5,3609725,Chr5_3609725
Chr5,3609898,Chr5_3609898
Chr5,3611568,Chr5_3611568
Chr5,3611616,Chr5_3611616
Chr5,3611748,Chr5_3611748
Chr5,3611932,Chr5_3611932
Chr5,3612144,Chr5_3612144
Chr5,3612156,Chr5_3612156
Chr5,3612480,Chr5_3612480
Chr5,3612505,Chr5_3612505
Chr5,3613498,Chr5_3613498
Chr5,3618043,Chr5_3618043
Chr5,3618336,Chr5_3618336
Chr5,3618346,Chr5_3618346
Chr5,3621463,Chr5_3621463
Chr5,3621535,Chr5_3621535
Chr5,3621682,Chr5_3621682
Chr5,3622290,Chr5_3622290
Chr5,3622360,Chr5_3622360
Chr5,3622429,Chr5_3622429
Chr5,3622493,Chr5_3622493
Chr5,3622644,Chr5_3622644
Chr5,3622664,Chr5_3622664
Chr5,3622752,Chr5_3622752
Chr5,3622754,Chr5_3622754
Chr5,3622821,Chr5_3622821
Chr5,3622831,Chr5_3622831
Chr5,3622888,Chr5_3622888
Chr5,3626698,Chr5_3626698
Chr5,3627449,Chr5_3627449
Chr5,3627458,Chr5_3627458
Chr5,3627590,Chr5_3627590
Chr5,3628854,Chr5_3628854
Chr5,3628945,Chr5_3628945
Chr5,36877740,Chr5_36877740
Chr5,36952346,Chr5_36952346
Chr5,36952372,Chr5_36952372
Chr5,36952744,Chr5_36952744
Chr5,36952852,Chr5_36952852
Chr5,36952862,Chr5_36952862
Chr5,36952949,Chr5_36952949
Chr5,36953104,Chr5_36953104
Chr5,36953191,Chr5_36953191
Chr5,3683013,Chr5_3683013
Chr5,37307642,Chr5_37307642
Chr5,37307721,Chr5_37307721
Chr5,37310036,Chr5_37310036
Chr5,37314836,Chr5_37314836
Chr5,3733132,Chr5_3733132
Chr5,3734663,Chr5_3734663
Chr5,3735521,Chr5_3735521
Chr5,3735644,Chr5_3735644
Chr5,3735910,Chr5_3735910
Chr5,37786929,Chr5_37786929
Chr5,37787201,Chr5_37787201
Chr5,37787913,Chr5_37787913
Chr5,37833715,Chr5_37833715
Chr5,37834313,Chr5_37834313
Chr5,3753887,Chr5_3753887
Chr5,3754641,Chr5_3754641
Chr5,3754709,Chr5_3754709
Chr5,3755485,Chr5_3755485
Chr5,3755566,Chr5_3755566
Chr5,3757946,Chr5_3757946
Chr5,3757961,Chr5_3757961
Chr5,3760572,Chr5_3760572
Chr5,3760588,Chr5_3760588
Chr5,3761112,Chr5_3761112
Chr5,3763647,Chr5_3763647
Chr5,3766342,Chr5_3766342
Chr5,3766980,Chr5_3766980
Chr5,3767038,Chr5_3767038
Chr5,3771048,Chr5_3771048
Chr5,38196797,Chr5_38196797
Chr5,38196848,Chr5_38196848
Chr5,38467095,Chr5_38467095
Chr5,38467629,Chr5_38467629
Chr5,38468944,Chr5_38468944
Chr5,38469176,Chr5_38469176
Chr5,38469363,Chr5_38469363
Chr5,38471834,Chr5_38471834
Chr5,38472126,Chr5_38472126
Chr5,38472667,Chr5_38472667
Chr5,38473422,Chr5_38473422
Chr5,38473655,Chr5_38473655
Chr5,3819443,Chr5_3819443
Chr5,3819489,Chr5_3819489
Chr5,3819553,Chr5_3819553
Chr5,3819584,Chr5_3819584
Chr5,3819599,Chr5_3819599
Chr5,3820441,Chr5_3820441
Chr5,3820550,Chr5_3820550
Chr5,3820703,Chr5_3820703
Chr5,3820844,Chr5_3820844
Chr5,3821479,Chr5_3821479
Chr5,3821626,Chr5_3821626
Chr5,3821927,Chr5_3821927
Chr5,3822253,Chr5_3822253
Chr5,3822283,Chr5_3822283
Chr5,3824731,Chr5_3824731
Chr5,3824987,Chr5_3824987
Chr5,38631546,Chr5_38631546
Chr5,3882900,Chr5_3882900
Chr5,3896682,Chr5_3896682
Chr5,3900220,Chr5_3900220
Chr5,3901137,Chr5_3901137
Chr5,39152544,Chr5_39152544
Chr5,39152590,Chr5_39152590
Chr5,39152663,Chr5_39152663
Chr5,39152695,Chr5_39152695
Chr5,39152696,Chr5_39152696
Chr5,39158441,Chr5_39158441
Chr5,39159143,Chr5_39159143
Chr5,39160689,Chr5_39160689
Chr5,39178360,Chr5_39178360
Chr5,39367887,Chr5_39367887
Chr5,39367888,Chr5_39367888
Chr5,3926793,Chr5_3926793
Chr5,3927020,Chr5_3927020
Chr5,3927209,Chr5_3927209
Chr5,3928210,Chr5_3928210
Chr5,39393965,Chr5_39393965
Chr5,39394859,Chr5_39394859
Chr5,39394901,Chr5_39394901
Chr5,39395814,Chr5_39395814
Chr5,39449101,Chr5_39449101
Chr5,39449142,Chr5_39449142
Chr5,39449409,Chr5_39449409
Chr5,39507344,Chr5_39507344
Chr5,39507848,Chr5_39507848
Chr5,3953278,Chr5_3953278
Chr5,3953116,Chr5_3953116
Chr5,3952533,Chr5_3952533
Chr5,3978326,Chr5_3978326
Chr5,39715565,Chr5_39715565
Chr5,3972930,Chr5_3972930
Chr5,39803933,Chr5_39803933
Chr5,39804026,Chr5_39804026
Chr5,3966866,Chr5_3966866
Chr5,3965330,Chr5_3965330
Chr5,3965312,Chr5_3965312
Chr5,3965287,Chr5_3965287
Chr5,3962313,Chr5_3962313
Chr5,3962273,Chr5_3962273
Chr5,39996097,Chr5_39996097
Chr5,39996113,Chr5_39996113
Chr5,39996455,Chr5_39996455
Chr5,40021946,Chr5_40021946
Chr5,40021968,Chr5_40021968
Chr5,40030571,Chr5_40030571
Chr5,40030970,Chr5_40030970
Chr5,40031463,Chr5_40031463
Chr5,40045970,Chr5_40045970
Chr5,40047383,Chr5_40047383
Chr5,40048958,Chr5_40048958
Chr5,40048997,Chr5_40048997
Chr5,40049183,Chr5_40049183
Chr5,40049656,Chr5_40049656
Chr5,40049783,Chr5_40049783
Chr5,40173898,Chr5_40173898
Chr5,40159853,Chr5_40159853
Chr5,40159720,Chr5_40159720
Chr5,40159430,Chr5_40159430
Chr5,40159234,Chr5_40159234
Chr5,40355501,Chr5_40355501
Chr5,40402041,Chr5_40402041
Chr5,40415028,Chr5_40415028
Chr5,40415133,Chr5_40415133
Chr5,40589492,Chr5_40589492
Chr5,40589523,Chr5_40589523
Chr5,40589664,Chr5_40589664
Chr5,40590079,Chr5_40590079
Chr5,40590105,Chr5_40590105
Chr5,40590486,Chr5_40590486
Chr5,40590487,Chr5_40590487
Chr5,40591190,Chr5_40591190
Chr5,40591240,Chr5_40591240
Chr5,40591264,Chr5_40591264
Chr5,40591365,Chr5_40591365
Chr5,40633552,Chr5_40633552
Chr5,40633576,Chr5_40633576
Chr5,40642183,Chr5_40642183
Chr5,40642999,Chr5_40642999
Chr5,40645611,Chr5_40645611
Chr5,40646190,Chr5_40646190
Chr5,40646331,Chr5_40646331
Chr5,40646448,Chr5_40646448
Chr5,40646946,Chr5_40646946
Chr5,40647044,Chr5_40647044
Chr5,40686277,Chr5_40686277
Chr5,40686308,Chr5_40686308
Chr5,40686353,Chr5_40686353
Chr5,40686500,Chr5_40686500
Chr5,40686599,Chr5_40686599
Chr5,40686751,Chr5_40686751
Chr5,40686786,Chr5_40686786
Chr5,4056784,Chr5_4056784
Chr5,4062501,Chr5_4062501
Chr5,4063185,Chr5_4063185
Chr5,4063209,Chr5_4063209
Chr5,4063435,Chr5_4063435
Chr5,4064045,Chr5_4064045
Chr5,4064072,Chr5_4064072
Chr5,4064180,Chr5_4064180
Chr5,4065291,Chr5_4065291
Chr5,4065401,Chr5_4065401
Chr5,4065722,Chr5_4065722
Chr5,4065731,Chr5_4065731
Chr5,4065809,Chr5_4065809
Chr5,41032153,Chr5_41032153
Chr5,41032267,Chr5_41032267
Chr5,41033589,Chr5_41033589
Chr5,41033689,Chr5_41033689
Chr5,41033930,Chr5_41033930
Chr5,41050556,Chr5_41050556
Chr5,41053043,Chr5_41053043
Chr5,41053144,Chr5_41053144
Chr5,41053308,Chr5_41053308
Chr5,41053998,Chr5_41053998
Chr5,41053999,Chr5_41053999
Chr5,41088740,Chr5_41088740
Chr5,41088866,Chr5_41088866
Chr5,41089427,Chr5_41089427
Chr5,41099821,Chr5_41099821
Chr5,41099874,Chr5_41099874
Chr5,41100657,Chr5_41100657
Chr5,41101610,Chr5_41101610
Chr5,41107559,Chr5_41107559
Chr5,41110503,Chr5_41110503
Chr5,41110771,Chr5_41110771
Chr5,41110942,Chr5_41110942
Chr5,41111773,Chr5_41111773
Chr5,41112600,Chr5_41112600
Chr5,41115850,Chr5_41115850
Chr5,41116136,Chr5_41116136
Chr5,41117665,Chr5_41117665
Chr5,41122701,Chr5_41122701
Chr5,41122776,Chr5_41122776
Chr5,41123030,Chr5_41123030
Chr5,41301701,Chr5_41301701
Chr5,41302247,Chr5_41302247
Chr5,41314463,Chr5_41314463
Chr5,41315295,Chr5_41315295
Chr5,41321399,Chr5_41321399
Chr5,41321941,Chr5_41321941
Chr5,41321991,Chr5_41321991
Chr5,41322066,Chr5_41322066
Chr5,41326640,Chr5_41326640
Chr5,4123761,Chr5_4123761
Chr5,4123825,Chr5_4123825
Chr5,4123881,Chr5_4123881
Chr5,4126755,Chr5_4126755
Chr5,4127017,Chr5_4127017
Chr5,4127023,Chr5_4127023
Chr5,41452192,Chr5_41452192
Chr5,41547500,Chr5_41547500
Chr5,41548190,Chr5_41548190
Chr5,4147300,Chr5_4147300
Chr5,4147308,Chr5_4147308
Chr5,4147366,Chr5_4147366
Chr5,4147550,Chr5_4147550
Chr5,4147799,Chr5_4147799
Chr5,4147951,Chr5_4147951
Chr5,4147997,Chr5_4147997
Chr5,4148099,Chr5_4148099
Chr5,4148151,Chr5_4148151
Chr5,4148194,Chr5_4148194
Chr5,4148399,Chr5_4148399
Chr5,41784455,Chr5_41784455
Chr5,42048143,Chr5_42048143
Chr5,42050200,Chr5_42050200
Chr5,42051191,Chr5_42051191
Chr5,42063826,Chr5_42063826
Chr5,42064373,Chr5_42064373
Chr5,42157541,Chr5_42157541
Chr5,42157873,Chr5_42157873
Chr5,42158362,Chr5_42158362
Chr5,4209648,Chr5_4209648
Chr5,4209707,Chr5_4209707
Chr5,4209801,Chr5_4209801
Chr5,4209872,Chr5_4209872
Chr5,4209886,Chr5_4209886
Chr5,4209932,Chr5_4209932
Chr5,4209935,Chr5_4209935
Chr5,4209939,Chr5_4209939
Chr5,4209962,Chr5_4209962
Chr5,4210093,Chr5_4210093
Chr5,4210165,Chr5_4210165
Chr5,4210327,Chr5_4210327
Chr5,4210420,Chr5_4210420
Chr5,4210615,Chr5_4210615
Chr5,4210726,Chr5_4210726
Chr5,4210821,Chr5_4210821
Chr5,42443638,Chr5_42443638
